mode,episode,agent,success,steps,time_s,steps_to_success,spawn_dist,path_len,net_disp,tortuosity,spl,path_efficiency,min_dist,monotonic_frac,noop_frac,zflip_frac,depth_band_frac,final_dS,final_dtau,nc_file
gradient,12,0,True,68,68.0,68,27.562947728923138,93.91467512655814,48.93531359997652,1.9191595642824941,0.2934892517253527,0.2934892517253527,3.4303783437746627,0.6617647058823529,0.0,0.0,0.9852941176470589,0.13767870055224307,0.021665320690128387,nonhydro_winter_run019.nc
gradient,12,1,False,68,68.0,,144.8094174507521,97.12304456880798,80.23016846443255,1.2105551618262442,0.0,nan,136.44288367028471,0.5294117647058824,0.0,0.0,1.0,0.5090201852687528,0.016837269730760718,nonhydro_winter_run019.nc
gradient,13,0,True,823,823.0,823,138.01485918576225,506.2386540738482,189.09800355864942,2.6771232088488786,0.27262805413043223,0.27262805413043223,2.600981179489927,0.6281895504252734,0.0,0.00823045267489712,0.9781287970838396,0.14768576591803395,0.024961867033843288,nonhydro_winter_run027.nc
gradient,13,1,False,823,823.0,,20.137070407450043,415.57258049482766,6.584375559761837,63.114957025607346,0.0,nan,13.874410388081884,0.456865127582017,0.0,0.0,0.9951397326852977,0.5305470078270957,0.019425575797272776,nonhydro_winter_run027.nc
gradient,14,0,False,3600,3600.0,,214.35830585441508,2811.6536848522483,102.83420098522326,27.34162037449261,0.0,nan,146.2726822432308,0.5061111111111111,0.0,0.03225806451612903,0.9952777777777778,0.8445443564898554,0.023316244818591625,nonhydro_winter_run005.nc
gradient,14,1,False,3600,3600.0,,296.2960705446694,1929.240091261012,28.144651644382225,68.54730751823305,0.0,nan,275.93241379469305,0.6872222222222222,0.0,0.0,1.0,1.4115057224045557,0.0220988623749091,nonhydro_winter_run005.nc
gradient,15,0,False,3600,3600.0,,203.2020441719045,2790.1545264732194,61.535853588375964,45.34193260951654,0.0,nan,172.53172806987803,0.55,0.0,0.00129366106080207,0.9819444444444444,1.6697778104848098,0.025241476931215923,nonhydro_winter_run028.nc
gradient,15,1,False,3600,3600.0,,100.95504928114029,3275.241259315032,56.95721876552103,57.50353212993775,0.0,nan,70.190143582263,0.6047222222222223,0.0,0.0,0.9847222222222223,0.593675815305339,0.024943275886175398,nonhydro_winter_run028.nc
gradient,16,0,False,3600,3600.0,,89.30185692233505,1308.4671968820685,50.650173913604824,25.833419626829937,0.0,nan,88.15663485204736,0.6616666666666666,0.0,0.0,0.9936111111111111,0.8577567619041062,0.02361689076851059,nonhydro_winter_run017.nc
gradient,16,1,False,3600,3600.0,,88.38699606330792,2103.879040083427,148.1731648567175,14.198785874067442,0.0,nan,39.12265861063714,0.225,0.0,0.0,0.9805555555555555,0.2424096043343198,0.023937755946856765,nonhydro_winter_run017.nc
gradient,17,0,False,73,73.0,,39.091845156015985,62.61071484533492,51.45369410785998,1.216836146187813,0.0,nan,3.17741857987418,0.9726027397260274,0.0,0.0,0.0,0.03896337757657875,0.06629527900923071,nonhydro_winter_run023.nc
gradient,17,1,True,73,73.0,73,48.697133970214786,89.93112552685486,67.37628379959276,1.334759361236816,0.5414936562277657,0.5414936562277657,5.049749676943408,0.9863013698630136,0.0,0.0,0.0136986301369863,0.09404476750300006,0.04736777661229852,nonhydro_winter_run023.nc
gradient,18,0,False,47,47.0,,287.8395908715486,60.04973592348263,37.27580027877761,1.6109576581692064,0.0,nan,272.1641076669373,0.3829787234042553,0.0,0.0,0.0,1.2435885408519454,0.25985252242541035,nonhydro_winter_run027.nc
gradient,18,1,True,47,47.0,47,29.100150752272448,55.6559313983282,47.98721112377226,1.1598075840410103,0.5228580318601327,0.5228580318601327,2.7908346666142854,0.7659574468085106,0.0,0.0,0.10638297872340426,0.13074968990594726,0.04156746821942159,nonhydro_winter_run027.nc
gradient,19,0,False,35,35.0,,144.25421938072498,34.73326701579051,29.28845442528423,1.1859030357643545,0.0,nan,141.1518335383796,0.8,0.0,0.0,0.0,0.640442333283147,0.07142117616179444,nonhydro_winter_run018.nc
gradient,19,1,True,35,35.0,35,13.760239785102403,22.45715011681849,14.265515006465519,1.5742263848616962,0.6127331256870905,0.6127331256870905,3.178917511952546,0.7142857142857143,0.0,0.0,0.7428571428571429,0.14670816782554397,0.022659117814964547,nonhydro_winter_run018.nc
gradient,20,0,True,41,41.0,41,20.574159194352205,35.31240346275993,23.465232794516204,1.504881872342319,0.5826326496311554,0.5826326496311554,1.4084945458408245,0.975609756097561,0.0,0.0,0.17073170731707318,0.1399841721652919,0.02786726431573483,nonhydro_winter_run027.nc
gradient,20,1,False,41,41.0,,67.12760054420819,69.81690329365033,61.46610338775782,1.135860245657865,0.0,nan,30.66828991375698,0.975609756097561,0.0,0.0,0.0,1.3003303712483998,0.21782687785257726,nonhydro_winter_run027.nc
gradient,21,0,True,150,150.0,150,133.92763805229183,212.95476766741024,148.70506592377168,1.4320612841567473,0.6289018063284599,0.6289018063284599,3.5096011914700607,0.8466666666666667,0.0,0.0,0.2733333333333333,0.14845325144489152,0.02317696881816733,nonhydro_winter_run010.nc
gradient,21,1,False,150,150.0,,200.0238590128279,167.36501955576125,99.77646358559345,1.677399794914427,0.0,nan,132.1219341223884,0.7666666666666667,0.0,0.0,0.2733333333333333,1.008886417573649,0.024262157072615587,nonhydro_winter_run010.nc
gradient,22,0,True,17,17.0,17,11.485328904564758,13.730363493228422,12.990289220658692,1.0569713468267339,0.8364912487735029,0.8364912487735029,2.2047534561032167,1.0,0.0,0.0,0.058823529411764705,0.027093315159923748,0.046576477662384486,nonhydro_winter_run024.nc
gradient,22,1,False,17,17.0,,407.07090879313483,15.218036740729962,14.926989292097279,1.019498067757493,0.0,nan,398.80122622310745,0.9411764705882353,0.0,0.0,0.0,2.087321084230993,0.1277298033598543,nonhydro_winter_run024.nc
gradient,23,0,False,3600,3600.0,,65.51304943591566,1625.248025604221,120.77115777760143,13.457253002385677,0.0,nan,65.51304943591566,0.7480555555555556,0.0,0.0,1.0,0.9340247225828051,0.025712487624943714,nonhydro_winter_run002.nc
gradient,23,1,False,3600,3600.0,,49.98935515853866,1219.3596530967493,65.13348504959511,18.720933666735053,0.0,nan,49.98935515853866,0.5819444444444445,0.0,0.0,0.9922222222222222,0.9187412932116388,0.024939718571591607,nonhydro_winter_run002.nc
gradient,24,0,True,44,44.0,44,33.07944528139917,51.70701869003226,40.98165213542863,1.2617114243993972,0.6397476806717539,0.6397476806717539,5.515093853625415,1.0,0.0,0.0,0.022727272727272728,0.1246552567600574,0.04750817405070218,nonhydro_winter_run012.nc
gradient,24,1,False,44,44.0,,280.54363847938816,36.96595087602405,22.042558247819972,1.6770263442393316,0.0,nan,264.97080251210417,0.9772727272727273,0.0,0.0,0.0,2.040785527956693,0.3700523851508165,nonhydro_winter_run012.nc
gradient,25,0,False,3600,3600.0,,584.2472103899926,642.1085156735546,15.862015156338815,40.48089157303281,0.0,nan,568.5161576905961,0.5144444444444445,0.0,0.0,1.0,1.9504912638070095,0.02349255594744215,nonhydro_winter_run016.nc
gradient,25,1,False,3600,3600.0,,110.37171359115115,1164.5779754722776,52.40532427101077,22.222512534217657,0.0,nan,77.763770206319,0.09805555555555556,0.0,0.00047214353163361664,0.9927777777777778,0.2954722718676095,0.024965483581307346,nonhydro_winter_run016.nc
gradient,26,0,False,3600,3600.0,,188.42092347628088,2261.50717754557,127.00967292998274,17.80578695602407,0.0,nan,112.35393555580106,0.39055555555555554,0.0,0.0,0.9944444444444445,0.4693555504362976,0.0002502792327382375,nonhydro_winter_run026.nc
gradient,26,1,False,3600,3600.0,,251.3859488416246,1381.4871146372225,89.9353880434074,15.360884571604299,0.0,nan,245.37139386137446,0.8725,0.0,0.0,0.9794444444444445,1.03896228255293,0.014088717476167245,nonhydro_winter_run026.nc
gradient,27,0,True,50,50.0,50,43.7349187030906,68.35450757325815,52.22845230471987,1.308759968119541,0.6398249399458874,0.6398249399458874,3.8993152879733755,0.94,0.0,0.0,0.1,0.13942327068784266,0.03585850933002155,nonhydro_winter_run001.nc
gradient,27,1,False,50,50.0,,82.24920960861316,52.94246369960661,43.17452739877143,1.2262430393415988,0.0,nan,41.61911217110258,1.0,0.0,0.0,0.0,0.5185286548045198,0.14715753787008568,nonhydro_winter_run001.nc
gradient,28,0,False,12,12.0,,74.07605505031772,14.667837733442472,14.552626188122987,1.0079168903145133,0.0,nan,63.87096660467913,1.0,0.0,0.0,0.0,1.300981167397623,0.4386078177641215,nonhydro_winter_run020.nc
gradient,28,1,True,12,12.0,12,10.67275109748768,21.976385324759264,21.89062862419182,1.0039175074430102,0.4856463399130263,0.4856463399130263,1.6609628768161826,0.8333333333333334,0.0,0.0,0.8333333333333334,0.08784557816571237,0.025672404183102127,nonhydro_winter_run020.nc
gradient,29,0,True,54,54.0,54,60.24762598902445,71.87890054489512,59.955766756724856,1.1988655042399723,0.8381823529895835,0.8381823529895835,3.6189493913030146,1.0,0.0,0.0,0.018518518518518517,0.05366206386811001,0.049843844306629026,nonhydro_winter_run029.nc
gradient,29,1,False,54,54.0,,346.27587445033254,63.83734363511097,54.48185580446944,1.1717174955313112,0.0,nan,319.81160774286633,0.9629629629629629,0.0,0.0,0.037037037037037035,0.6340311522424216,0.04533123695341923,nonhydro_winter_run029.nc
gradient,30,0,False,138,138.0,,37.430476455508746,87.8379333895069,40.269507840927886,2.1812517236734856,0.0,nan,2.268140435791929,0.5434782608695652,0.0,0.0,0.8333333333333334,0.18429563488651013,0.02519774451794421,nonhydro_winter_run004.nc
gradient,30,1,True,138,138.0,138,70.34443304218685,142.0359461172833,73.5574420763131,1.9309527643705489,0.49525796085521456,0.49525796085521456,1.8213563557543417,0.9130434782608695,0.0,0.0,0.15942028985507245,0.14145420817883547,0.024673891108551893,nonhydro_winter_run004.nc
gradient,31,0,True,13,13.0,13,21.20998363469815,20.927000672089683,20.2165265917673,1.0351432318057894,1.0,1.0135223851254462,4.3742577454167355,1.0,0.0,0.0,0.07692307692307693,0.10586544872652581,0.043219944948896916,nonhydro_winter_run017.nc
gradient,31,1,False,13,13.0,,455.6004245256207,15.268149053140416,14.473925356084292,1.0548727230185875,0.0,nan,446.5779788015425,0.9230769230769231,0.0,0.0,0.0,0.8001255310121422,0.25862073371925465,nonhydro_winter_run017.nc
gradient,32,0,False,3600,3600.0,,89.99275854018795,3258.628939256989,66.89832050174954,48.71017560406122,0.0,nan,50.432916158882605,0.4736111111111111,0.0,0.002386634844868735,0.9919444444444444,0.759868552554785,0.024118945079888765,nonhydro_winter_run027.nc
gradient,32,1,False,3600,3600.0,,88.34160600178073,2623.5093125029716,58.53772316332542,44.81741295579859,0.0,nan,52.12447050440625,0.7558333333333334,0.0,0.00039888312724371757,1.0,0.5591266698803281,0.02498949001500217,nonhydro_winter_run027.nc
gradient,33,0,False,3600,3600.0,,476.47956224846666,1969.5596703249844,32.36679084453151,60.85124965849832,0.0,nan,466.6589209040444,0.4011111111111111,0.0,0.0,0.9975,1.7287257466222599,0.019132538231387164,nonhydro_winter_run027.nc
gradient,33,1,False,3600,3600.0,,350.00868887035966,1061.610350257995,132.9466121711953,7.985238081064899,0.0,nan,221.32201361428648,0.6088888888888889,0.0,0.003787878787878788,0.9869444444444444,1.259286805021766,0.020088775269222703,nonhydro_winter_run027.nc
gradient,34,0,False,3600,3600.0,,239.32912046608672,2338.8858198204216,13.293208676184726,175.94591921291524,0.0,nan,235.67410859071663,0.67,0.0,0.0,0.9988888888888889,1.271170445010533,0.02679241439342872,nonhydro_winter_run002.nc
gradient,34,1,False,3600,3600.0,,70.17167430628596,1512.1164039744756,148.19650720290775,10.203455078088416,0.0,nan,45.38655735545265,0.7230555555555556,0.0,0.00043554006968641115,0.9991666666666666,0.5452348937066773,0.025586590145583954,nonhydro_winter_run002.nc
gradient,35,0,False,3600,3600.0,,78.87191820740848,1366.4590259582098,15.902911142143717,85.92508715822522,0.0,nan,72.96736293168726,0.4936111111111111,0.0,0.0,1.0,0.5532471357502189,0.0012456292552061043,nonhydro_winter_run004.nc
gradient,35,1,False,3600,3600.0,,82.8930124461748,1266.929783748608,7.062197368832713,179.39597515921798,0.0,nan,79.55008462182884,0.45416666666666666,0.0,0.0,1.0,0.22098800282628872,0.026240054811996316,nonhydro_winter_run004.nc
gradient,36,0,False,3600,3600.0,,383.01970888151095,2562.9528064843935,105.52089601149505,24.28858077745279,0.0,nan,380.3409854381925,0.5166666666666667,0.0,0.0,0.9936111111111111,1.770599024854775,0.023041058099883882,nonhydro_winter_run012.nc
gradient,36,1,False,3600,3600.0,,50.09391069343616,366.4309876297084,64.37263390416672,5.692341068026269,0.0,nan,50.09391069343616,0.8663888888888889,0.0,0.0,0.9955555555555555,0.54868860030777,0.0144361195718955,nonhydro_winter_run012.nc
gradient,37,0,False,21,21.0,,262.0194585242265,28.87921713935474,27.41980214175373,1.0532248551632934,0.0,nan,243.2185856462468,0.9523809523809523,0.0,0.0,0.0,3.0108127116787315,0.167888946512194,nonhydro_winter_run005.nc
gradient,37,1,True,21,21.0,21,13.118195321863205,20.031526146417136,18.97767096498484,1.0555313232786434,0.6548774779304343,0.6548774779304343,3.7506925765160055,1.0,0.0,0.0,0.047619047619047616,0.03870711075838784,0.04557570299871738,nonhydro_winter_run005.nc
gradient,38,0,False,3600,3600.0,,209.67285869749327,2261.590552934685,94.00993427525628,24.05693153994623,0.0,nan,136.69216558174125,0.3838888888888889,0.0,0.0,1.0,2.5553120223906376,0.024314354049146947,nonhydro_winter_run008.nc
gradient,38,1,False,3600,3600.0,,389.4610991392443,2500.2412711694333,33.570558909645435,74.47720122559736,0.0,nan,360.8991566563308,0.4836111111111111,0.0,0.0,0.9938888888888889,2.2537778550106964,0.024257001623708585,nonhydro_winter_run008.nc
gradient,39,0,False,3600,3600.0,,377.2725494551172,3183.1734823284687,22.439262824036987,141.85731087915448,0.0,nan,354.19242691766993,0.5905555555555555,0.0,0.0,0.9986111111111111,1.5389807034938983,0.021240377356297357,nonhydro_winter_run030.nc
gradient,39,1,False,3600,3600.0,,331.1009189154577,2063.620808653879,33.67158115583597,61.286721259188965,0.0,nan,331.1009189154577,0.5577777777777778,0.0,0.0,1.0,0.7285508251474155,0.02525187347172342,nonhydro_winter_run030.nc
gradient,40,0,False,3600,3600.0,,535.0459182449382,2965.5841955701867,74.16084939863015,39.98854138832133,0.0,nan,533.5660175757966,0.49666666666666665,0.0,0.0,0.9722222222222222,2.6015677181139694,0.02772282096434109,nonhydro_winter_run017.nc
gradient,40,1,False,3600,3600.0,,216.0165674784657,1717.7839439825436,130.0963884354343,13.203932596753559,0.0,nan,137.93291652252884,0.4577777777777778,0.0,0.0015723270440251573,0.9905555555555555,1.4271048852800021,0.02445244590392881,nonhydro_winter_run017.nc
gradient,41,0,False,3600,3600.0,,272.8120462694022,2944.437930647754,45.695478215590704,64.43608964449244,0.0,nan,269.3547664303867,0.3338888888888889,0.0,0.0,0.9869444444444444,2.7168671648271285,0.025471238108105254,nonhydro_winter_run020.nc
gradient,41,1,False,3600,3600.0,,103.68107507290459,1267.8027431157022,50.19214734140744,25.258985922480992,0.0,nan,55.52684083635969,0.2588888888888889,0.0,0.0,0.9908333333333333,0.40068699309491507,0.02228940027799342,nonhydro_winter_run020.nc
gradient,42,0,True,2,2.0,2,5.3259419228638905,2.8905644988245984,2.7930967402005105,1.0348959480068316,1.0,1.8425265808908948,4.073350215734798,1.0,0.0,0.0,1.0,0.1315067801778369,0.021911538234150818,nonhydro_winter_run003.nc
gradient,42,1,False,2,2.0,,57.03157426487188,2.14936855799771,2.1492214893133674,1.0000684288171666,0.0,nan,56.335955884128325,1.0,0.0,0.0,0.0,1.2409641915757135,0.06492698957582443,nonhydro_winter_run003.nc
gradient,43,0,False,3600,3600.0,,876.5376197644165,1272.4444755866716,76.71051592026379,16.5876146226067,0.0,nan,876.5376197644165,0.38166666666666665,0.0,0.0004484304932735426,0.9844444444444445,3.2036564153159333,0.028265622708236737,nonhydro_winter_run016.nc
gradient,43,1,False,3600,3600.0,,225.02833805208815,3440.071274048044,40.22694916139495,85.51658392601685,0.0,nan,225.02833805208815,0.5072222222222222,0.0,0.0,1.0,1.0022555780013604,0.02554356341634234,nonhydro_winter_run016.nc
gradient,44,0,False,104,104.0,,8.204506073222788,101.5707704483325,54.651386696365805,1.8585213768251323,0.0,nan,7.778274747310598,0.3942307692307692,0.0,0.0,1.0,0.20741462741992223,0.013022278074011129,nonhydro_winter_run021.nc
gradient,44,1,True,104,104.0,104,51.2989785853699,144.46636357956655,99.48447145256331,1.4521498829940684,0.35509289023611634,0.35509289023611634,1.0881509861007281,0.8173076923076923,0.0,0.0,0.47115384615384615,0.12601398095758043,0.021877265596906614,nonhydro_winter_run021.nc
gradient,45,0,True,3,3.0,3,5.8376365304645965,4.70627518153786,4.706031341418539,1.0000518143849095,1.0,1.240394219480605,1.8023609078385983,1.0,0.0,0.0,1.0,0.14614889891560523,0.03276161269895772,nonhydro_winter_run028.nc
gradient,45,1,False,3,3.0,,26.31887532068811,2.143327056551022,1.9768743624364815,1.084199935654681,0.0,nan,24.81085452707278,1.0,0.0,0.0,0.0,0.36809368610062165,0.056263525301536,nonhydro_winter_run028.nc
gradient,46,0,False,5,5.0,,226.17350812644702,5.996903224687152,5.82915241469643,1.028777907671069,0.0,nan,224.5999752869598,0.6,0.0,0.0,0.0,1.5805212911553355,0.06470913291450398,nonhydro_winter_run016.nc
gradient,46,1,True,5,5.0,5,8.64526887489224,7.350907567991563,7.3446306599653255,1.0008546254150603,1.0,1.1760818368247181,4.618554435460312,1.0,0.0,0.0,1.0,0.12581177104502217,0.00476534965919273,nonhydro_winter_run016.nc
gradient,47,0,False,3600,3600.0,,205.97335147168872,3226.917279289546,74.05300604108031,43.57577702516816,0.0,nan,182.61298142640715,0.6327777777777778,0.0,0.0,0.98,0.4175721693777348,0.02543211654909472,nonhydro_winter_run003.nc
gradient,47,1,False,3600,3600.0,,512.0119241285695,3284.967657219534,54.165443851263156,60.6469258562704,0.0,nan,504.9957404688984,0.5177777777777778,0.0,0.0,0.9866666666666667,2.0514217702035467,0.026794168494786552,nonhydro_winter_run003.nc
gradient,48,0,False,3600,3600.0,,382.42890865012197,3445.7963907508174,42.1022308646102,81.84355840505461,0.0,nan,353.41591465405884,0.495,0.0,0.0008992805755395684,0.9961111111111111,1.6599309829721065,0.023722395095800097,nonhydro_winter_run004.nc
gradient,48,1,False,3600,3600.0,,154.64806130994012,2537.201398647737,35.31828619474572,71.83817993482353,0.0,nan,145.61924887582842,0.22777777777777777,0.0,0.002320185614849188,1.0,1.8670324549316888,0.02543184638252971,nonhydro_winter_run004.nc
gradient,49,0,True,38,38.0,38,33.041621522841155,39.02808392864662,36.08745022917347,1.0814863250464815,0.8466114191834203,0.8466114191834203,1.426876386022784,0.9736842105263158,0.0,0.0,0.4473684210526316,0.12311651835711501,0.007051186226668782,nonhydro_winter_run002.nc
gradient,49,1,False,38,38.0,,55.373529757665615,49.418354093323494,46.38053260145241,1.0654977707559994,0.0,nan,22.661309804455055,1.0,0.0,0.0,0.0,0.06170493176693981,0.15662326193243314,nonhydro_winter_run002.nc
gradient,50,0,False,20,20.0,,89.71951943625653,32.72415674461454,30.07834394628788,1.087964044930512,0.0,nan,89.71951943625653,0.0,0.0,0.0,0.0,0.1912461698569885,0.27299450373177236,nonhydro_winter_run024.nc
gradient,50,1,True,20,20.0,20,26.301029833519035,24.16420120779622,22.86304447867066,1.0569109127325294,1.0,1.08842951634724,6.351765457364407,1.0,0.0,0.0,0.05,0.11673185786014528,0.0464806371503822,nonhydro_winter_run024.nc
gradient,51,0,False,3600,3600.0,,385.15295163037155,1864.5152704684851,251.7231585844047,7.407007289094137,0.0,nan,382.8097871460832,0.45,0.0,0.0,0.9994444444444445,2.406690476309798,0.023321417874513917,nonhydro_winter_run012.nc
gradient,51,1,False,3600,3600.0,,142.45016361246093,1251.0384335775298,191.64885075299406,6.527763817326127,0.0,nan,131.04935961326277,0.7872222222222223,0.0,0.0,0.9705555555555555,0.7791715582991188,0.02491334374711096,nonhydro_winter_run012.nc
gradient,52,0,True,9,9.0,9,6.3923121932077,9.860719519313932,9.817226172072377,1.004430309180946,0.6482602188093116,0.6482602188093116,2.8649459847210927,1.0,0.0,0.0,0.1111111111111111,0.06169962557830644,0.044469541535778534,nonhydro_winter_run029.nc
gradient,52,1,False,9,9.0,,12.958596140922346,7.779102694496473,7.576680021820136,1.0267165397104507,0.0,nan,8.283851042100872,1.0,0.0,0.0,0.2222222222222222,0.4256036843966271,0.037524538741962044,nonhydro_winter_run029.nc
gradient,53,0,False,3600,3600.0,,24.087794697656598,1220.5278819864284,44.60597369625372,27.362431101665106,0.0,nan,6.3664153559973915,0.6416666666666667,0.0,0.000376081233546446,0.9916666666666667,0.3627862335453358,0.02443047867634396,nonhydro_winter_run023.nc
gradient,53,1,False,3600,3600.0,,201.38652126670289,2166.5297870129,38.47438383565037,56.31096774070735,0.0,nan,201.38652126670289,0.4627777777777778,0.0,0.0,1.0,1.3996551730806672,0.02559529842810704,nonhydro_winter_run023.nc
gradient,54,0,False,1,1.0,,243.7905508119414,0.5788840142247775,0.5788840142247775,1.0,0.0,nan,243.7905508119414,0.0,0.0,0.0,0.0,3.216870827481827,0.3018927643531534,nonhydro_winter_run010.nc
